mutated_project_name,RANK,EXAM
_MultipleBugs_.NOB_2.ID_193,9,11.39240506329114
_MultipleBugs_.NOB_2.ID_194,5,6.329113924050633
_MultipleBugs_.NOB_2.ID_194,4,5.063291139240507
_MultipleBugs_.NOB_2.ID_195,16,20.253164556962027
_MultipleBugs_.NOB_2.ID_195,2,2.5316455696202533
_MultipleBugs_.NOB_2.ID_196,2,2.5316455696202533
_MultipleBugs_.NOB_2.ID_196,57,72.15189873417721
_MultipleBugs_.NOB_2.ID_197,28,35.44303797468354
_MultipleBugs_.NOB_2.ID_197,36,45.56962025316456
_MultipleBugs_.NOB_2.ID_198,2,2.5316455696202533
_MultipleBugs_.NOB_2.ID_198,11,13.924050632911392
_MultipleBugs_.NOB_2.ID_199,8,10.126582278481013
_MultipleBugs_.NOB_2.ID_199,14,17.72151898734177
_MultipleBugs_.NOB_2.ID_2,3,3.9473684210526314
_MultipleBugs_.NOB_2.ID_2,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_20,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_20,9,11.842105263157894
_MultipleBugs_.NOB_2.ID_200,37,46.835443037974684
_MultipleBugs_.NOB_2.ID_200,4,5.063291139240507
_MultipleBugs_.NOB_2.ID_201,37,46.835443037974684
_MultipleBugs_.NOB_2.ID_201,4,5.063291139240507
_MultipleBugs_.NOB_2.ID_202,25,31.645569620253166
_MultipleBugs_.NOB_2.ID_202,1,1.2658227848101267
_MultipleBugs_.NOB_2.ID_203,27,34.177215189873415
_MultipleBugs_.NOB_2.ID_203,1,1.2658227848101267
_MultipleBugs_.NOB_2.ID_204,20,25.31645569620253
_MultipleBugs_.NOB_2.ID_204,6,7.59493670886076
_MultipleBugs_.NOB_2.ID_205,23,29.11392405063291
_MultipleBugs_.NOB_2.ID_205,4,5.063291139240507
_MultipleBugs_.NOB_2.ID_206,23,29.11392405063291
_MultipleBugs_.NOB_2.ID_206,6,7.59493670886076
_MultipleBugs_.NOB_2.ID_207,26,32.91139240506329
_MultipleBugs_.NOB_2.ID_207,4,5.063291139240507
_MultipleBugs_.NOB_2.ID_208,22,27.848101265822784
_MultipleBugs_.NOB_2.ID_208,6,7.59493670886076
_MultipleBugs_.NOB_2.ID_209,42,53.16455696202531
_MultipleBugs_.NOB_2.ID_209,4,5.063291139240507
_MultipleBugs_.NOB_2.ID_21,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_21,7,9.210526315789473
_MultipleBugs_.NOB_2.ID_210,21,26.582278481012654
_MultipleBugs_.NOB_2.ID_210,3,3.79746835443038
_MultipleBugs_.NOB_2.ID_211,23,29.11392405063291
_MultipleBugs_.NOB_2.ID_211,4,5.063291139240507
_MultipleBugs_.NOB_2.ID_212,23,29.11392405063291
_MultipleBugs_.NOB_2.ID_212,6,7.59493670886076
_MultipleBugs_.NOB_2.ID_213,42,53.16455696202531
_MultipleBugs_.NOB_2.ID_213,4,5.063291139240507
_MultipleBugs_.NOB_2.ID_214,22,27.848101265822784
_MultipleBugs_.NOB_2.ID_214,3,3.79746835443038
_MultipleBugs_.NOB_2.ID_215,24,30.37974683544304
_MultipleBugs_.NOB_2.ID_215,4,5.063291139240507
_MultipleBugs_.NOB_2.ID_216,38,48.10126582278481
_MultipleBugs_.NOB_2.ID_216,4,5.063291139240507
_MultipleBugs_.NOB_2.ID_217,40,50.63291139240506
_MultipleBugs_.NOB_2.ID_217,4,5.063291139240507
_MultipleBugs_.NOB_2.ID_218,25,31.645569620253166
_MultipleBugs_.NOB_2.ID_218,1,1.2658227848101267
_MultipleBugs_.NOB_2.ID_219,25,31.645569620253166
_MultipleBugs_.NOB_2.ID_219,1,1.2658227848101267
_MultipleBugs_.NOB_2.ID_22,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_22,6,7.894736842105263
_MultipleBugs_.NOB_2.ID_220,30,37.9746835443038
_MultipleBugs_.NOB_2.ID_220,38,48.10126582278481
_MultipleBugs_.NOB_2.ID_221,25,31.645569620253166
_MultipleBugs_.NOB_2.ID_221,33,41.77215189873418
_MultipleBugs_.NOB_2.ID_222,31,39.24050632911392
_MultipleBugs_.NOB_2.ID_222,35,44.303797468354425
_MultipleBugs_.NOB_2.ID_223,9,11.39240506329114
_MultipleBugs_.NOB_2.ID_223,44,55.69620253164557
_MultipleBugs_.NOB_2.ID_224,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_224,8,10.526315789473683
_MultipleBugs_.NOB_2.ID_225,32,42.10526315789473
_MultipleBugs_.NOB_2.ID_225,33,43.42105263157895
_MultipleBugs_.NOB_2.ID_226,1,1.2658227848101267
_MultipleBugs_.NOB_2.ID_226,45,56.9620253164557
_MultipleBugs_.NOB_2.ID_227,1,1.2658227848101267
_MultipleBugs_.NOB_2.ID_227,23,29.11392405063291
_MultipleBugs_.NOB_2.ID_228,1,1.2658227848101267
_MultipleBugs_.NOB_2.ID_228,6,7.59493670886076
_MultipleBugs_.NOB_2.ID_229,1,1.2658227848101267
_MultipleBugs_.NOB_2.ID_229,7,8.860759493670885
_MultipleBugs_.NOB_2.ID_23,6,7.894736842105263
_MultipleBugs_.NOB_2.ID_23,5,6.578947368421052
_MultipleBugs_.NOB_2.ID_230,48,63.1578947368421
_MultipleBugs_.NOB_2.ID_230,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_231,12,15.18987341772152
_MultipleBugs_.NOB_2.ID_231,4,5.063291139240507
_MultipleBugs_.NOB_2.ID_232,3,3.79746835443038
_MultipleBugs_.NOB_2.ID_232,5,6.329113924050633
_MultipleBugs_.NOB_2.ID_233,63,79.74683544303798
_MultipleBugs_.NOB_2.ID_233,8,10.126582278481013
_MultipleBugs_.NOB_2.ID_234,61,77.21518987341773
_MultipleBugs_.NOB_2.ID_234,4,5.063291139240507
_MultipleBugs_.NOB_2.ID_235,2,2.5316455696202533
_MultipleBugs_.NOB_2.ID_235,32,40.50632911392405
_MultipleBugs_.NOB_2.ID_236,2,2.5316455696202533
_MultipleBugs_.NOB_2.ID_236,5,6.329113924050633
_MultipleBugs_.NOB_2.ID_237,2,2.5316455696202533
_MultipleBugs_.NOB_2.ID_237,33,41.77215189873418
_MultipleBugs_.NOB_2.ID_238,2,2.5316455696202533
_MultipleBugs_.NOB_2.ID_238,41,51.89873417721519
_MultipleBugs_.NOB_2.ID_24,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_24,4,5.263157894736842
_MultipleBugs_.NOB_2.ID_25,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_25,19,25.0
_MultipleBugs_.NOB_2.ID_26,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_26,37,48.68421052631579
_MultipleBugs_.NOB_2.ID_27,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_27,24,31.57894736842105
_MultipleBugs_.NOB_2.ID_28,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_28,24,31.57894736842105
_MultipleBugs_.NOB_2.ID_29,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_29,22,28.947368421052634
_MultipleBugs_.NOB_2.ID_3,6,7.894736842105263
_MultipleBugs_.NOB_2.ID_3,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_30,20,26.31578947368421
_MultipleBugs_.NOB_2.ID_30,21,27.631578947368425
_MultipleBugs_.NOB_2.ID_31,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_31,11,14.473684210526317
_MultipleBugs_.NOB_2.ID_32,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_32,6,7.894736842105263
_MultipleBugs_.NOB_2.ID_33,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_33,9,11.842105263157894
_MultipleBugs_.NOB_2.ID_34,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_34,8,10.526315789473683
_MultipleBugs_.NOB_2.ID_35,10,13.157894736842104
_MultipleBugs_.NOB_2.ID_35,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_36,5,6.578947368421052
_MultipleBugs_.NOB_2.ID_36,7,9.210526315789473
_MultipleBugs_.NOB_2.ID_37,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_37,13,17.105263157894736
_MultipleBugs_.NOB_2.ID_38,6,7.894736842105263
_MultipleBugs_.NOB_2.ID_38,10,13.157894736842104
_MultipleBugs_.NOB_2.ID_39,8,10.526315789473683
_MultipleBugs_.NOB_2.ID_39,6,7.894736842105263
_MultipleBugs_.NOB_2.ID_4,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_4,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_40,8,10.526315789473683
_MultipleBugs_.NOB_2.ID_40,7,9.210526315789473
_MultipleBugs_.NOB_2.ID_41,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_41,18,23.684210526315788
_MultipleBugs_.NOB_2.ID_42,23,30.263157894736842
_MultipleBugs_.NOB_2.ID_42,5,6.578947368421052
_MultipleBugs_.NOB_2.ID_43,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_43,33,43.42105263157895
_MultipleBugs_.NOB_2.ID_44,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_44,9,11.842105263157894
_MultipleBugs_.NOB_2.ID_45,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_45,13,17.105263157894736
_MultipleBugs_.NOB_2.ID_46,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_46,9,11.842105263157894
_MultipleBugs_.NOB_2.ID_47,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_47,6,7.894736842105263
_MultipleBugs_.NOB_2.ID_48,5,6.578947368421052
_MultipleBugs_.NOB_2.ID_48,10,13.157894736842104
_MultipleBugs_.NOB_2.ID_49,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_49,6,7.894736842105263
_MultipleBugs_.NOB_2.ID_5,3,3.9473684210526314
_MultipleBugs_.NOB_2.ID_5,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_50,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_50,7,9.210526315789473
_MultipleBugs_.NOB_2.ID_51,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_51,15,19.736842105263158
_MultipleBugs_.NOB_2.ID_52,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_52,16,21.052631578947366
_MultipleBugs_.NOB_2.ID_53,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_53,18,23.684210526315788
_MultipleBugs_.NOB_2.ID_54,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_54,7,9.210526315789473
_MultipleBugs_.NOB_2.ID_55,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_55,30,39.473684210526315
_MultipleBugs_.NOB_2.ID_56,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_56,9,11.842105263157894
_MultipleBugs_.NOB_2.ID_57,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_57,11,14.473684210526317
_MultipleBugs_.NOB_2.ID_58,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_58,13,17.105263157894736
_MultipleBugs_.NOB_2.ID_59,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_59,4,5.263157894736842
_MultipleBugs_.NOB_2.ID_6,15,19.736842105263158
_MultipleBugs_.NOB_2.ID_6,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_60,8,10.526315789473683
_MultipleBugs_.NOB_2.ID_60,9,11.842105263157894
_MultipleBugs_.NOB_2.ID_61,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_61,4,5.263157894736842
_MultipleBugs_.NOB_2.ID_62,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_62,6,7.894736842105263
_MultipleBugs_.NOB_2.ID_63,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_63,10,13.157894736842104
_MultipleBugs_.NOB_2.ID_64,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_64,12,15.789473684210526
_MultipleBugs_.NOB_2.ID_65,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_66,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_66,20,26.31578947368421
_MultipleBugs_.NOB_2.ID_67,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_67,40,52.63157894736842
_MultipleBugs_.NOB_2.ID_68,3,3.9473684210526314
_MultipleBugs_.NOB_2.ID_68,14,18.421052631578945
_MultipleBugs_.NOB_2.ID_69,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_69,10,13.157894736842104
_MultipleBugs_.NOB_2.ID_7,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_7,9,11.842105263157894
_MultipleBugs_.NOB_2.ID_70,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_70,19,25.0
_MultipleBugs_.NOB_2.ID_71,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_71,9,11.842105263157894
_MultipleBugs_.NOB_2.ID_72,12,15.789473684210526
_MultipleBugs_.NOB_2.ID_72,19,25.0
_MultipleBugs_.NOB_2.ID_73,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_73,15,19.736842105263158
_MultipleBugs_.NOB_2.ID_74,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_74,11,14.473684210526317
_MultipleBugs_.NOB_2.ID_75,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_75,20,26.31578947368421
_MultipleBugs_.NOB_2.ID_76,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_76,20,26.31578947368421
_MultipleBugs_.NOB_2.ID_77,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_77,12,15.789473684210526
_MultipleBugs_.NOB_2.ID_78,17,22.36842105263158
_MultipleBugs_.NOB_2.ID_78,18,23.684210526315788
_MultipleBugs_.NOB_2.ID_79,9,11.842105263157894
_MultipleBugs_.NOB_2.ID_79,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_8,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_8,10,13.157894736842104
_MultipleBugs_.NOB_2.ID_80,10,13.157894736842104
_MultipleBugs_.NOB_2.ID_80,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_81,12,15.789473684210526
_MultipleBugs_.NOB_2.ID_81,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_82,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_82,3,3.9473684210526314
_MultipleBugs_.NOB_2.ID_83,14,18.421052631578945
_MultipleBugs_.NOB_2.ID_83,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_84,3,3.9473684210526314
_MultipleBugs_.NOB_2.ID_84,1,1.3157894736842104
_MultipleBugs_.NOB_2.ID_85,2,2.631578947368421
_MultipleBugs_.NOB_2.ID_85,29,38.15789473684211
_MultipleBugs_.NOB_2.ID_86,3,3.9473684210526314
